SaleID,Date,Year,Month,Season,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,GrossAmount,NetAmount,Channel
SALE-00376,2024-08-05,2024,8,Summer,CUST-0012,PRD-0001,Basic T-Shirt,Tops,1,26.93,0.3,26.93,18.85,In-Store
SALE-00377,2024-08-07,2024,8,Summer,CUST-0063,PRD-0013,Basic Shorts,Bottoms,3,29.02,0.0,87.06,87.06,In-Store
SALE-00378,2024-08-10,2024,8,Summer,CUST-0018,PRD-0055,Basic Loafers,Footwear,1,120.3,0.3,120.3,84.21,In-Store
SALE-00379,2024-08-11,2024,8,Summer,CUST-0016,PRD-0051,Basic Boots,Footwear,1,82.09,0.0,82.09,82.09,Online
SALE-00380,2024-08-12,2024,8,Summer,CUST-0054,PRD-0017,Basic Trousers,Bottoms,1,79.19,0.2,79.19,63.35,Online
SALE-00381,2024-08-13,2024,8,Summer,CUST-0020,PRD-0045,Basic Track Jacket,Activewear,1,54.66,0.4,54.66,32.8,In-Store
SALE-00382,2024-08-13,2024,8,Summer,CUST-0025,PRD-0064,Premium Belt,Accessories,3,52.98,0.0,158.94,158.94,Mobile App
SALE-00383,2024-08-13,2024,8,Summer,CUST-0005,PRD-0056,Premium Loafers,Footwear,1,84.75,0.3,84.75,59.32,In-Store
SALE-00384,2024-08-14,2024,8,Summer,CUST-0015,PRD-0006,Premium Tank Top,Tops,3,44.5,0.3,133.5,93.45,In-Store
SALE-00385,2024-08-14,2024,8,Summer,CUST-0060,PRD-0062,Premium Beanie,Accessories,2,35.38,0.0,70.76,70.76,In-Store
SALE-00386,2024-08-16,2024,8,Summer,CUST-0051,PRD-0052,Premium Boots,Footwear,2,167.32,0.0,334.64,334.64,In-Store
SALE-00387,2024-08-18,2024,8,Summer,CUST-0073,PRD-0045,Basic Track Jacket,Activewear,2,54.66,0.3,109.32,76.52,Online
SALE-00388,2024-08-19,2024,8,Summer,CUST-0079,PRD-0022,Premium Sundress,Dresses,1,50.32,0.0,50.32,50.32,Online
SALE-00389,2024-08-20,2024,8,Summer,CUST-0046,PRD-0003,Basic Blouse,Tops,1,22.01,0.0,22.01,22.01,Online
SALE-00390,2024-08-21,2024,8,Summer,CUST-0019,PRD-0067,Basic Bikini,Swimwear,1,31.73,0.0,31.73,31.73,Online
SALE-00391,2024-08-21,2024,8,Summer,CUST-0002,PRD-0041,Basic Sports Bra,Activewear,1,46.62,0.2,46.62,37.3,Mobile App
SALE-00392,2024-08-21,2024,8,Summer,CUST-0019,PRD-0012,Premium Jeans,Bottoms,1,106.38,0.4,106.38,63.83,In-Store
SALE-00393,2024-08-24,2024,8,Summer,CUST-0071,PRD-0011,Basic Jeans,Bottoms,1,28.68,0.2,28.68,22.94,Online
SALE-00394,2024-08-25,2024,8,Summer,CUST-0015,PRD-0040,Premium Yoga Pants,Activewear,1,82.02,0.2,82.02,65.62,Mobile App
SALE-00395,2024-08-25,2024,8,Summer,CUST-0035,PRD-0068,Premium Bikini,Swimwear,1,48.17,0.1,48.17,43.35,In-Store
SALE-00396,2024-08-26,2024,8,Summer,CUST-0019,PRD-0020,Premium Leggings,Bottoms,2,38.24,0.3,76.48,53.54,Online
SALE-00397,2024-08-28,2024,8,Summer,CUST-0062,PRD-0007,Basic Polo Shirt,Tops,2,29.13,0.2,58.26,46.61,Mobile App
SALE-00398,2024-08-28,2024,8,Summer,CUST-0073,PRD-0041,Basic Sports Bra,Activewear,3,46.62,0.0,139.86,139.86,Online
SALE-00399,2024-08-28,2024,8,Summer,CUST-0010,PRD-0005,Basic Tank Top,Tops,2,39.45,0.1,78.9,71.01,In-Store
SALE-00400,2024-08-28,2024,8,Summer,CUST-0013,PRD-0039,Basic Yoga Pants,Activewear,2,21.99,0.0,43.98,43.98,In-Store
SALE-00401,2024-08-30,2024,8,Summer,CUST-0028,PRD-0070,Premium Swim Trunks,Swimwear,1,98.82,0.4,98.82,59.29,Online
SALE-00402,2024-08-30,2024,8,Summer,CUST-0064,PRD-0004,Premium Blouse,Tops,1,61.37,0.4,61.37,36.82,In-Store
SALE-00403,2024-08-31,2024,8,Summer,CUST-0079,PRD-0014,Premium Shorts,Bottoms,1,58.96,0.3,58.96,41.27,Online
SALE-00404,2024-09-01,2024,9,Fall,CUST-0030,PRD-0051,Basic Boots,Footwear,3,82.09,0.2,246.27,197.02,Online
SALE-00405,2024-09-02,2024,9,Fall,CUST-0028,PRD-0024,Premium Maxi Dress,Dresses,1,139.05,0.0,139.05,139.05,In-Store
SALE-00406,2024-09-02,2024,9,Fall,CUST-0031,PRD-0055,Basic Loafers,Footwear,1,120.3,0.2,120.3,96.24,Mobile App
SALE-00407,2024-09-02,2024,9,Fall,CUST-0079,PRD-0015,Basic Skirt,Bottoms,1,38.55,0.0,38.55,38.55,In-Store
SALE-00408,2024-09-02,2024,9,Fall,CUST-0029,PRD-0012,Premium Jeans,Bottoms,1,106.38,0.1,106.38,95.74,In-Store
SALE-00409,2024-09-03,2024,9,Fall,CUST-0004,PRD-0014,Premium Shorts,Bottoms,1,58.96,0.2,58.96,47.17,In-Store
SALE-00410,2024-09-03,2024,9,Fall,CUST-0061,PRD-0009,Basic Crop Top,Tops,1,22.4,0.0,22.4,22.4,In-Store
SALE-00411,2024-09-03,2024,9,Fall,CUST-0064,PRD-0044,Premium Running Shorts,Activewear,1,64.76,0.2,64.76,51.81,Mobile App
SALE-00412,2024-09-04,2024,9,Fall,CUST-0026,PRD-0037,Basic Cardigan,Outerwear,2,176.88,0.0,353.76,353.76,In-Store
SALE-00413,2024-09-05,2024,9,Fall,CUST-0035,PRD-0042,Premium Sports Bra,Activewear,1,73.12,0.0,73.12,73.12,Mobile App
SALE-00414,2024-09-06,2024,9,Fall,CUST-0059,PRD-0005,Basic Tank Top,Tops,1,39.45,0.0,39.45,39.45,Online
SALE-00415,2024-09-07,2024,9,Fall,CUST-0050,PRD-0058,Premium Sun Hat,Accessories,1,46.9,0.0,46.9,46.9,In-Store
SALE-00416,2024-09-07,2024,9,Fall,CUST-0058,PRD-0065,Basic Sunglasses,Accessories,2,14.3,0.0,28.6,28.6,In-Store
SALE-00417,2024-09-07,2024,9,Fall,CUST-0014,PRD-0009,Basic Crop Top,Tops,3,22.4,0.0,67.2,67.2,In-Store
SALE-00418,2024-09-07,2024,9,Fall,CUST-0039,PRD-0067,Basic Bikini,Swimwear,2,31.73,0.1,63.46,57.11,In-Store
SALE-00419,2024-09-08,2024,9,Fall,CUST-0058,PRD-0043,Basic Running Shorts,Activewear,1,57.4,0.0,57.4,57.4,Online
SALE-00420,2024-09-08,2024,9,Fall,CUST-0025,PRD-0061,Basic Beanie,Accessories,2,25.12,0.2,50.24,40.19,In-Store
SALE-00421,2024-09-08,2024,9,Fall,CUST-0035,PRD-0011,Basic Jeans,Bottoms,1,28.68,0.0,28.68,28.68,In-Store
SALE-00422,2024-09-08,2024,9,Fall,CUST-0030,PRD-0039,Basic Yoga Pants,Activewear,1,21.99,0.0,21.99,21.99,Online
SALE-00423,2024-09-10,2024,9,Fall,CUST-0045,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.0,49.41,49.41,Online
SALE-00424,2024-09-10,2024,9,Fall,CUST-0002,PRD-0029,Basic Winter Coat,Outerwear,1,106.95,0.1,106.95,96.26,In-Store
SALE-00425,2024-09-11,2024,9,Fall,CUST-0061,PRD-0048,Premium Sandals,Footwear,3,87.64,0.0,262.92,262.92,In-Store
SALE-00426,2024-09-12,2024,9,Fall,CUST-0056,PRD-0015,Basic Skirt,Bottoms,3,38.55,0.1,115.65,104.08,Online
SALE-00427,2024-09-12,2024,9,Fall,CUST-0055,PRD-0020,Premium Leggings,Bottoms,3,38.24,0.0,114.72,114.72,In-Store
SALE-00428,2024-09-12,2024,9,Fall,CUST-0027,PRD-0043,Basic Running Shorts,Activewear,1,57.4,0.1,57.4,51.66,In-Store
SALE-00429,2024-09-13,2024,9,Fall,CUST-0011,PRD-0064,Premium Belt,Accessories,1,52.98,0.0,52.98,52.98,In-Store
SALE-00430,2024-09-14,2024,9,Fall,CUST-0039,PRD-0019,Basic Leggings,Bottoms,2,79.88,0.1,159.76,143.78,In-Store
SALE-00431,2024-09-15,2024,9,Fall,CUST-0022,PRD-0055,Basic Loafers,Footwear,1,120.3,0.0,120.3,120.3,Online
SALE-00432,2024-09-15,2024,9,Fall,CUST-0021,PRD-0062,Premium Beanie,Accessories,1,35.38,0.1,35.38,31.84,Online
SALE-00433,2024-09-16,2024,9,Fall,CUST-0030,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.0,49.41,49.41,In-Store
SALE-00434,2024-09-16,2024,9,Fall,CUST-0039,PRD-0005,Basic Tank Top,Tops,1,39.45,0.2,39.45,31.56,Online
SALE-00435,2024-09-17,2024,9,Fall,CUST-0031,PRD-0056,Premium Loafers,Footwear,1,84.75,0.0,84.75,84.75,Mobile App
SALE-00436,2024-09-17,2024,9,Fall,CUST-0058,PRD-0071,Basic One-Piece Swimsuit,Swimwear,1,29.51,0.0,29.51,29.51,Online
SALE-00437,2024-09-19,2024,9,Fall,CUST-0047,PRD-0013,Basic Shorts,Bottoms,2,29.02,0.0,58.04,58.04,Online
SALE-00438,2024-09-19,2024,9,Fall,CUST-0079,PRD-0011,Basic Jeans,Bottoms,3,28.68,0.0,86.04,86.04,Online
SALE-00439,2024-09-19,2024,9,Fall,CUST-0028,PRD-0050,Premium Sneakers,Footwear,2,70.35,0.1,140.7,126.63,In-Store
SALE-00440,2024-09-20,2024,9,Fall,CUST-0038,PRD-0040,Premium Yoga Pants,Activewear,1,82.02,0.0,82.02,82.02,Online
SALE-00441,2024-09-20,2024,9,Fall,CUST-0066,PRD-0055,Basic Loafers,Footwear,2,120.3,0.2,240.6,192.48,In-Store
SALE-00442,2024-09-21,2024,9,Fall,CUST-0056,PRD-0049,Basic Sneakers,Footwear,1,117.43,0.1,117.43,105.69,In-Store
SALE-00443,2024-09-22,2024,9,Fall,CUST-0012,PRD-0019,Basic Leggings,Bottoms,2,79.88,0.0,159.76,159.76,Online
SALE-00444,2024-09-22,2024,9,Fall,CUST-0004,PRD-0060,Premium Scarf,Accessories,1,20.13,0.0,20.13,20.13,Mobile App
SALE-00445,2024-09-22,2024,9,Fall,CUST-0025,PRD-0038,Premium Cardigan,Outerwear,2,206.33,0.0,412.66,412.66,Online
SALE-00446,2024-09-22,2024,9,Fall,CUST-0038,PRD-0027,Basic Wrap Dress,Dresses,2,63.72,0.0,127.44,127.44,Online
SALE-00447,2024-09-23,2024,9,Fall,CUST-0033,PRD-0062,Premium Beanie,Accessories,1,35.38,0.0,35.38,35.38,In-Store
SALE-00448,2024-09-23,2024,9,Fall,CUST-0040,PRD-0070,Premium Swim Trunks,Swimwear,1,98.82,0.0,98.82,98.82,In-Store
SALE-00449,2024-09-24,2024,9,Fall,CUST-0028,PRD-0072,Premium One-Piece Swimsuit,Swimwear,1,104.99,0.0,104.99,104.99,Online
SALE-00450,2024-09-24,2024,9,Fall,CUST-0053,PRD-0037,Basic Cardigan,Outerwear,1,176.88,0.1,176.88,159.19,Online
SALE-00451,2024-09-25,2024,9,Fall,CUST-0049,PRD-0033,Basic Puffer Jacket,Outerwear,1,119.01,0.2,119.01,95.21,Online
SALE-00452,2024-09-26,2024,9,Fall,CUST-0012,PRD-0002,Premium T-Shirt,Tops,1,25.33,0.1,25.33,22.8,In-Store
SALE-00453,2024-09-26,2024,9,Fall,CUST-0049,PRD-0021,Basic Sundress,Dresses,3,91.82,0.0,275.46,275.46,In-Store
SALE-00454,2024-09-26,2024,9,Fall,CUST-0078,PRD-0063,Basic Belt,Accessories,1,20.59,0.0,20.59,20.59,Online
SALE-00455,2024-09-26,2024,9,Fall,CUST-0026,PRD-0069,Basic Swim Trunks,Swimwear,2,22.04,0.1,44.08,39.67,In-Store
SALE-00456,2024-09-27,2024,9,Fall,CUST-0011,PRD-0040,Premium Yoga Pants,Activewear,1,82.02,0.2,82.02,65.62,Online
SALE-00457,2024-09-28,2024,9,Fall,CUST-0043,PRD-0017,Basic Trousers,Bottoms,1,79.19,0.1,79.19,71.27,Mobile App
SALE-00458,2024-09-28,2024,9,Fall,CUST-0055,PRD-0064,Premium Belt,Accessories,1,52.98,0.0,52.98,52.98,In-Store
SALE-00459,2024-09-28,2024,9,Fall,CUST-0067,PRD-0029,Basic Winter Coat,Outerwear,1,106.95,0.0,106.95,106.95,Online
SALE-00460,2024-09-29,2024,9,Fall,CUST-0077,PRD-0060,Premium Scarf,Accessories,2,20.13,0.0,40.26,40.26,Online
SALE-00461,2024-09-29,2024,9,Fall,CUST-0033,PRD-0036,Premium Trench Coat,Outerwear,2,299.66,0.0,599.32,599.32,In-Store
SALE-00462,2024-09-30,2024,9,Fall,CUST-0027,PRD-0014,Premium Shorts,Bottoms,2,58.96,0.0,117.92,117.92,Online
SALE-00463,2024-09-30,2024,9,Fall,CUST-0027,PRD-0037,Basic Cardigan,Outerwear,3,176.88,0.0,530.64,530.64,Online
SALE-00464,2024-10-02,2024,10,Fall,CUST-0005,PRD-0014,Premium Shorts,Bottoms,2,58.96,0.0,117.92,117.92,In-Store
SALE-00465,2024-10-02,2024,10,Fall,CUST-0032,PRD-0011,Basic Jeans,Bottoms,4,28.68,0.0,114.72,114.72,In-Store
SALE-00466,2024-10-03,2024,10,Fall,CUST-0071,PRD-0054,Premium Flip Flops,Footwear,2,150.32,0.0,300.64,300.64,In-Store
SALE-00467,2024-10-03,2024,10,Fall,CUST-0028,PRD-0061,Basic Beanie,Accessories,1,25.12,0.2,25.12,20.1,Mobile App
SALE-00468,2024-10-03,2024,10,Fall,CUST-0065,PRD-0032,Premium Denim Jacket,Outerwear,4,176.16,0.2,704.64,563.71,In-Store
SALE-00469,2024-10-04,2024,10,Fall,CUST-0059,PRD-0072,Premium One-Piece Swimsuit,Swimwear,1,104.99,0.0,104.99,104.99,In-Store
SALE-00470,2024-10-05,2024,10,Fall,CUST-0030,PRD-0034,Premium Puffer Jacket,Outerwear,1,115.0,0.2,115.0,92.0,In-Store
SALE-00471,2024-10-05,2024,10,Fall,CUST-0044,PRD-0009,Basic Crop Top,Tops,1,22.4,0.0,22.4,22.4,Mobile App
SALE-00472,2024-10-05,2024,10,Fall,CUST-0055,PRD-0052,Premium Boots,Footwear,3,167.32,0.0,501.96,501.96,In-Store
SALE-00473,2024-10-06,2024,10,Fall,CUST-0065,PRD-0010,Premium Crop Top,Tops,2,42.82,0.1,85.64,77.08,In-Store
SALE-00474,2024-10-06,2024,10,Fall,CUST-0072,PRD-0065,Basic Sunglasses,Accessories,1,14.3,0.1,14.3,12.87,In-Store
SALE-00475,2024-10-07,2024,10,Fall,CUST-0026,PRD-0054,Premium Flip Flops,Footwear,1,150.32,0.0,150.32,150.32,In-Store
SALE-00476,2024-10-07,2024,10,Fall,CUST-0029,PRD-0060,Premium Scarf,Accessories,1,20.13,0.0,20.13,20.13,In-Store
SALE-00477,2024-10-09,2024,10,Fall,CUST-0042,PRD-0027,Basic Wrap Dress,Dresses,2,63.72,0.1,127.44,114.7,In-Store
SALE-00478,2024-10-10,2024,10,Fall,CUST-0060,PRD-0071,Basic One-Piece Swimsuit,Swimwear,2,29.51,0.1,59.02,53.12,In-Store
SALE-00479,2024-10-10,2024,10,Fall,CUST-0015,PRD-0001,Basic T-Shirt,Tops,1,26.93,0.0,26.93,26.93,In-Store
SALE-00480,2024-10-11,2024,10,Fall,CUST-0048,PRD-0047,Basic Sandals,Footwear,1,111.68,0.0,111.68,111.68,In-Store
SALE-00481,2024-10-13,2024,10,Fall,CUST-0079,PRD-0040,Premium Yoga Pants,Activewear,3,82.02,0.2,246.06,196.85,Online
SALE-00482,2024-10-13,2024,10,Fall,CUST-0054,PRD-0007,Basic Polo Shirt,Tops,1,29.13,0.2,29.13,23.3,In-Store
SALE-00483,2024-10-14,2024,10,Fall,CUST-0035,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.0,49.41,49.41,In-Store
SALE-00484,2024-10-14,2024,10,Fall,CUST-0079,PRD-0066,Premium Sunglasses,Accessories,3,31.97,0.0,95.91,95.91,In-Store
SALE-00485,2024-10-14,2024,10,Fall,CUST-0072,PRD-0036,Premium Trench Coat,Outerwear,3,299.66,0.1,898.98,809.08,In-Store
SALE-00486,2024-10-15,2024,10,Fall,CUST-0080,PRD-0070,Premium Swim Trunks,Swimwear,3,98.82,0.0,296.46,296.46,In-Store
SALE-00487,2024-10-15,2024,10,Fall,CUST-0065,PRD-0042,Premium Sports Bra,Activewear,3,73.12,0.0,219.36,219.36,Online
SALE-00488,2024-10-15,2024,10,Fall,CUST-0012,PRD-0013,Basic Shorts,Bottoms,1,29.02,0.0,29.02,29.02,In-Store
SALE-00489,2024-10-15,2024,10,Fall,CUST-0018,PRD-0016,Premium Skirt,Bottoms,1,48.68,0.1,48.68,43.81,In-Store
SALE-00490,2024-10-16,2024,10,Fall,CUST-0039,PRD-0008,Premium Polo Shirt,Tops,1,37.93,0.1,37.93,34.14,In-Store
SALE-00491,2024-10-16,2024,10,Fall,CUST-0033,PRD-0061,Basic Beanie,Accessories,2,25.12,0.1,50.24,45.22,In-Store
SALE-00492,2024-10-17,2024,10,Fall,CUST-0013,PRD-0057,Basic Sun Hat,Accessories,1,22.55,0.0,22.55,22.55,In-Store
SALE-00493,2024-10-17,2024,10,Fall,CUST-0022,PRD-0018,Premium Trousers,Bottoms,2,65.4,0.0,130.8,130.8,Online
SALE-00494,2024-10-17,2024,10,Fall,CUST-0008,PRD-0013,Basic Shorts,Bottoms,2,29.02,0.2,58.04,46.43,In-Store
SALE-00495,2024-10-18,2024,10,Fall,CUST-0069,PRD-0016,Premium Skirt,Bottoms,1,48.68,0.0,48.68,48.68,In-Store
SALE-00496,2024-10-18,2024,10,Fall,CUST-0029,PRD-0040,Premium Yoga Pants,Activewear,1,82.02,0.1,82.02,73.82,Mobile App
SALE-00497,2024-10-18,2024,10,Fall,CUST-0002,PRD-0042,Premium Sports Bra,Activewear,1,73.12,0.0,73.12,73.12,In-Store
SALE-00498,2024-10-18,2024,10,Fall,CUST-0017,PRD-0011,Basic Jeans,Bottoms,2,28.68,0.1,57.36,51.62,Mobile App
SALE-00499,2024-10-20,2024,10,Fall,CUST-0056,PRD-0010,Premium Crop Top,Tops,1,42.82,0.0,42.82,42.82,In-Store
SALE-00500,2024-10-20,2024,10,Fall,CUST-0018,PRD-0003,Basic Blouse,Tops,4,22.01,0.0,88.04,88.04,Mobile App
SALE-00501,2024-10-20,2024,10,Fall,CUST-0036,PRD-0017,Basic Trousers,Bottoms,1,79.19,0.1,79.19,71.27,In-Store
SALE-00502,2024-10-21,2024,10,Fall,CUST-0079,PRD-0069,Basic Swim Trunks,Swimwear,2,22.04,0.0,44.08,44.08,In-Store
SALE-00503,2024-10-22,2024,10,Fall,CUST-0015,PRD-0049,Basic Sneakers,Footwear,1,117.43,0.1,117.43,105.69,In-Store
SALE-00504,2024-10-22,2024,10,Fall,CUST-0053,PRD-0001,Basic T-Shirt,Tops,2,26.93,0.0,53.86,53.86,In-Store
SALE-00505,2024-10-22,2024,10,Fall,CUST-0048,PRD-0067,Basic Bikini,Swimwear,1,31.73,0.1,31.73,28.56,In-Store
SALE-00506,2024-10-22,2024,10,Fall,CUST-0044,PRD-0058,Premium Sun Hat,Accessories,3,46.9,0.0,140.7,140.7,Online
SALE-00507,2024-10-23,2024,10,Fall,CUST-0007,PRD-0026,Premium Cocktail Dress,Dresses,2,118.94,0.2,237.88,190.3,In-Store
SALE-00508,2024-10-23,2024,10,Fall,CUST-0046,PRD-0010,Premium Crop Top,Tops,1,42.82,0.0,42.82,42.82,In-Store
SALE-00509,2024-10-24,2024,10,Fall,CUST-0009,PRD-0012,Premium Jeans,Bottoms,1,106.38,0.0,106.38,106.38,Online
SALE-00510,2024-10-26,2024,10,Fall,CUST-0058,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.0,49.41,49.41,Mobile App
SALE-00511,2024-10-26,2024,10,Fall,CUST-0024,PRD-0009,Basic Crop Top,Tops,1,22.4,0.2,22.4,17.92,Mobile App
SALE-00512,2024-10-27,2024,10,Fall,CUST-0075,PRD-0033,Basic Puffer Jacket,Outerwear,2,119.01,0.0,238.02,238.02,In-Store
SALE-00513,2024-10-27,2024,10,Fall,CUST-0026,PRD-0033,Basic Puffer Jacket,Outerwear,1,119.01,0.0,119.01,119.01,Online
SALE-00514,2024-10-27,2024,10,Fall,CUST-0056,PRD-0022,Premium Sundress,Dresses,1,50.32,0.0,50.32,50.32,In-Store
SALE-00515,2024-10-27,2024,10,Fall,CUST-0072,PRD-0005,Basic Tank Top,Tops,1,39.45,0.0,39.45,39.45,Mobile App
SALE-00516,2024-10-27,2024,10,Fall,CUST-0044,PRD-0041,Basic Sports Bra,Activewear,1,46.62,0.0,46.62,46.62,Online
SALE-00517,2024-10-27,2024,10,Fall,CUST-0047,PRD-0034,Premium Puffer Jacket,Outerwear,3,115.0,0.0,345.0,345.0,In-Store
SALE-00518,2024-10-28,2024,10,Fall,CUST-0011,PRD-0047,Basic Sandals,Footwear,3,111.68,0.1,335.04,301.54,In-Store
SALE-00519,2024-10-28,2024,10,Fall,CUST-0007,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.0,49.41,49.41,In-Store
SALE-00520,2024-10-28,2024,10,Fall,CUST-0079,PRD-0028,Premium Wrap Dress,Dresses,2,68.7,0.1,137.4,123.66,Online
SALE-00521,2024-10-28,2024,10,Fall,CUST-0075,PRD-0025,Basic Cocktail Dress,Dresses,2,95.42,0.0,190.84,190.84,In-Store
SALE-00522,2024-10-28,2024,10,Fall,CUST-0074,PRD-0047,Basic Sandals,Footwear,1,111.68,0.0,111.68,111.68,Online
SALE-00523,2024-10-30,2024,10,Fall,CUST-0053,PRD-0006,Premium Tank Top,Tops,2,44.5,0.2,89.0,71.2,Mobile App
SALE-00524,2024-10-30,2024,10,Fall,CUST-0038,PRD-0045,Basic Track Jacket,Activewear,2,54.66,0.0,109.32,109.32,In-Store
SALE-00525,2024-10-30,2024,10,Fall,CUST-0075,PRD-0005,Basic Tank Top,Tops,1,39.45,0.2,39.45,31.56,Online
SALE-00526,2024-10-31,2024,10,Fall,CUST-0021,PRD-0022,Premium Sundress,Dresses,1,50.32,0.0,50.32,50.32,Mobile App
SALE-00527,2024-11-01,2024,11,Fall,CUST-0015,PRD-0045,Basic Track Jacket,Activewear,1,54.66,0.1,54.66,49.19,Online
SALE-00528,2024-11-01,2024,11,Fall,CUST-0051,PRD-0002,Premium T-Shirt,Tops,4,25.33,0.0,101.32,101.32,Online
SALE-00529,2024-11-02,2024,11,Fall,CUST-0009,PRD-0037,Basic Cardigan,Outerwear,1,176.88,0.2,176.88,141.5,Online
SALE-00530,2024-11-02,2024,11,Fall,CUST-0025,PRD-0061,Basic Beanie,Accessories,2,25.12,0.1,50.24,45.22,Online
SALE-00531,2024-11-02,2024,11,Fall,CUST-0075,PRD-0062,Premium Beanie,Accessories,2,35.38,0.0,70.76,70.76,In-Store
SALE-00532,2024-11-03,2024,11,Fall,CUST-0030,PRD-0043,Basic Running Shorts,Activewear,2,57.4,0.0,114.8,114.8,In-Store
SALE-00533,2024-11-03,2024,11,Fall,CUST-0035,PRD-0069,Basic Swim Trunks,Swimwear,2,22.04,0.1,44.08,39.67,In-Store
SALE-00534,2024-11-04,2024,11,Fall,CUST-0073,PRD-0013,Basic Shorts,Bottoms,1,29.02,0.1,29.02,26.12,In-Store
SALE-00535,2024-11-04,2024,11,Fall,CUST-0030,PRD-0071,Basic One-Piece Swimsuit,Swimwear,1,29.51,0.0,29.51,29.51,In-Store
SALE-00536,2024-11-04,2024,11,Fall,CUST-0066,PRD-0034,Premium Puffer Jacket,Outerwear,1,115.0,0.2,115.0,92.0,Mobile App
SALE-00537,2024-11-04,2024,11,Fall,CUST-0044,PRD-0057,Basic Sun Hat,Accessories,1,22.55,0.1,22.55,20.3,Online
SALE-00538,2024-11-04,2024,11,Fall,CUST-0070,PRD-0058,Premium Sun Hat,Accessories,1,46.9,0.0,46.9,46.9,In-Store
SALE-00539,2024-11-04,2024,11,Fall,CUST-0054,PRD-0008,Premium Polo Shirt,Tops,1,37.93,0.0,37.93,37.93,In-Store
SALE-00540,2024-11-04,2024,11,Fall,CUST-0025,PRD-0059,Basic Scarf,Accessories,2,28.16,0.0,56.32,56.32,Online
SALE-00541,2024-11-05,2024,11,Fall,CUST-0029,PRD-0068,Premium Bikini,Swimwear,1,48.17,0.1,48.17,43.35,Mobile App
SALE-00542,2024-11-06,2024,11,Fall,CUST-0068,PRD-0046,Premium Track Jacket,Activewear,1,49.41,0.0,49.41,49.41,Online
SALE-00543,2024-11-06,2024,11,Fall,CUST-0079,PRD-0003,Basic Blouse,Tops,1,22.01,0.0,22.01,22.01,In-Store
SALE-00544,2024-11-06,2024,11,Fall,CUST-0068,PRD-0037,Basic Cardigan,Outerwear,2,176.88,0.0,353.76,353.76,Online
SALE-00545,2024-11-06,2024,11,Fall,CUST-0078,PRD-0037,Basic Cardigan,Outerwear,2,176.88,0.0,353.76,353.76,Mobile App
SALE-00546,2024-11-06,2024,11,Fall,CUST-0049,PRD-0044,Premium Running Shorts,Activewear,2,64.76,0.0,129.52,129.52,Online
SALE-00547,2024-11-06,2024,11,Fall,CUST-0057,PRD-0001,Basic T-Shirt,Tops,1,26.93,0.1,26.93,24.24,In-Store
SALE-00548,2024-11-07,2024,11,Fall,CUST-0031,PRD-0054,Premium Flip Flops,Footwear,2,150.32,0.2,300.64,240.51,In-Store
SALE-00549,2024-11-07,2024,11,Fall,CUST-0014,PRD-0042,Premium Sports Bra,Activewear,3,73.12,0.1,219.36,197.42,Mobile App
SALE-00550,2024-11-07,2024,11,Fall,CUST-0024,PRD-0007,Basic Polo Shirt,Tops,2,29.13,0.0,58.26,58.26,Mobile App
SALE-00551,2024-11-07,2024,11,Fall,CUST-0063,PRD-0039,Basic Yoga Pants,Activewear,1,21.99,0.0,21.99,21.99,In-Store
SALE-00552,2024-11-08,2024,11,Fall,CUST-0016,PRD-0029,Basic Winter Coat,Outerwear,2,106.95,0.1,213.9,192.51,Online
SALE-00553,2024-11-08,2024,11,Fall,CUST-0055,PRD-0020,Premium Leggings,Bottoms,1,38.24,0.2,38.24,30.59,Mobile App
SALE-00554,2024-11-12,2024,11,Fall,CUST-0036,PRD-0005,Basic Tank Top,Tops,1,39.45,0.1,39.45,35.51,In-Store
SALE-00555,2024-11-13,2024,11,Fall,CUST-0053,PRD-0003,Basic Blouse,Tops,1,22.01,0.2,22.01,17.61,Online
SALE-00556,2024-11-13,2024,11,Fall,CUST-0032,PRD-0016,Premium Skirt,Bottoms,3,48.68,0.0,146.04,146.04,In-Store
SALE-00557,2024-11-13,2024,11,Fall,CUST-0026,PRD-0006,Premium Tank Top,Tops,3,44.5,0.0,133.5,133.5,Mobile App
SALE-00558,2024-11-13,2024,11,Fall,CUST-0050,PRD-0020,Premium Leggings,Bottoms,3,38.24,0.0,114.72,114.72,Mobile App
SALE-00559,2024-11-14,2024,11,Fall,CUST-0015,PRD-0072,Premium One-Piece Swimsuit,Swimwear,1,104.99,0.1,104.99,94.49,In-Store
SALE-00560,2024-11-14,2024,11,Fall,CUST-0066,PRD-0025,Basic Cocktail Dress,Dresses,1,95.42,0.0,95.42,95.42,Online
SALE-00561,2024-11-14,2024,11,Fall,CUST-0055,PRD-0016,Premium Skirt,Bottoms,1,48.68,0.0,48.68,48.68,Online
SALE-00562,2024-11-14,2024,11,Fall,CUST-0049,PRD-0003,Basic Blouse,Tops,2,22.01,0.0,44.02,44.02,Mobile App
SALE-00563,2024-11-14,2024,11,Fall,CUST-0047,PRD-0005,Basic Tank Top,Tops,2,39.45,0.1,78.9,71.01,In-Store
